tmid,date,seq_id,exp_time_cmd,exp_time,filter,Alt,Az,current_mean,current_std,alt_std,az_std,alt_rank,az_rank,electrometer_filename,flag,mount_filename
20241003175558,2024-10-03 17:55:58.189645,87,1.0,0.929369,SDSSg,57.25329,0.0,-1.91111e-06,1.1769405252603014e-08,,,3,1,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202410/20241003_87.npy,false,/home/estevesjh/Documents/twilightMonitor/DATA/mount/202410/mount_pointing_20241003_87
20241003175602,2024-10-03 17:56:02.240288,88,1.0,0.929178,SDSSg,47.3917,0.0,-6.416999999999999e-07,1.5893803824132222e-07,,,4,1,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202410/20241003_88.npy,false,/home/estevesjh/Documents/twilightMonitor/DATA/mount/202410/mount_pointing_20241003_88
20241003175606,2024-10-03 17:56:06.289247,89,1.0,0.92959,SDSSg,34.29871,0.0,-1.858e-07,5.9258754627481e-09,,,5,1,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202410/20241003_89.npy,false,/home/estevesjh/Documents/twilightMonitor/DATA/mount/202410/mount_pointing_20241003_89
20241003175618,2024-10-03 17:56:18.865190,90,10.691443257225865,11.041817,SDSSg,74.49101,0.0,-1.2701602783018868e-06,1.453907500465822e-06,,,0,1,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202410/20241003_90.npy,True,/home/estevesjh/Documents/twilightMonitor/DATA/mount/202410/mount_pointing_20241003_90
20241003175633,2024-10-03 17:56:33.845159,91,1.0,0.9291309999999999,SDSSg,76.36054,-31.2862,-2.9231e-06,8.979352916552506e-07,,,1,2,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202410/20241003_91.npy,false,/home/estevesjh/Documents/twilightMonitor/DATA/mount/202410/mount_pointing_20241003_91
20241003175637,2024-10-03 17:56:37.891723,92,1.0,0.9304250000000001,SDSSg,65.98243,-31.2862,-6.3129399999999996e-06,7.815650404157033e-07,,,2,2,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202410/20241003_92.npy,false,/home/estevesjh/Documents/twilightMonitor/DATA/mount/202410/mount_pointing_20241003_92
20241003175641,2024-10-03 17:56:41.942360,93,1.0,0.929227,SDSSg,56.2897,-31.2862,-1.4696140000000001e-05,2.2416163007972613e-07,,,3,2,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202410/20241003_93.npy,false,/home/estevesjh/Documents/twilightMonitor/DATA/mount/202410/mount_pointing_20241003_93
20241003175645,2024-10-03 17:56:45.990927,94,1.0,0.9299289999999999,SDSSg,45.95352,-31.2862,-9.663880000000001e-06,8.435898764210013e-07,,,4,2,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202410/20241003_94.npy,false,/home/estevesjh/Documents/twilightMonitor/DATA/mount/202410/mount_pointing_20241003_94
20241003175650,2024-10-03 17:56:50.042910,95,1.0,0.930606,SDSSg,35.49894,-31.2862,-1.2105e-06,4.5089263023473776e-07,,,5,2,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202410/20241003_95.npy,false,/home/estevesjh/Documents/twilightMonitor/DATA/mount/202410/mount_pointing_20241003_95
20241003175701,2024-10-03 17:57:01.849532,96,10.216796273413962,10.454563,SDSSg,71.44022,-31.2862,-7.42300195098039e-06,5.091905385239533e-06,,,0,2,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202410/20241003_96.npy,True,/home/estevesjh/Documents/twilightMonitor/DATA/mount/202410/mount_pointing_20241003_96
