tmid,date,seq_id,exp_time_cmd,exp_time,filter,Alt,Az,current_mean,current_std,alt_std,az_std,electrometer_filename,flag,alt_rank,mount_filename
20240925230624,2024-09-25 23:06:24.824380,135,,0.930737,Empty,70.60061,149.85539,-6.388326e-07,1.6447422301394222e-07,,,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202409/20240925_135.npy,False,2.0,/home/estevesjh/Documents/twilightMonitor/DATA/mount/202409/mount_pointing_20240925_135
20240925230629,2024-09-25 23:06:29.291487,136,,0.929356,Empty,60.19131,149.85539,-9.515109e-07,1.1687390744511797e-07,,,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202409/20240925_136.npy,False,3.0,/home/estevesjh/Documents/twilightMonitor/DATA/mount/202409/mount_pointing_20240925_136
20240925230633,2024-09-25 23:06:33.609718,137,,0.93102,Empty,50.95129,149.85539,-3.920356e-06,1.5143608217330505e-07,,,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202409/20240925_137.npy,False,4.0,/home/estevesjh/Documents/twilightMonitor/DATA/mount/202409/mount_pointing_20240925_137
20240925230637,2024-09-25 23:06:37.928308,138,,0.941109,Empty,41.48744,149.85539,-5.673568e-06,6.437696482438394e-09,,,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202409/20240925_138.npy,False,5.0,/home/estevesjh/Documents/twilightMonitor/DATA/mount/202409/mount_pointing_20240925_138
20240925230642,2024-09-25 23:06:42.243549,139,,0.929255,Empty,32.99579,149.85539,-3.964959e-06,1.6251330163712754e-07,,,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202409/20240925_139.npy,False,6.0,/home/estevesjh/Documents/twilightMonitor/DATA/mount/202409/mount_pointing_20240925_139
20240925230657,2024-09-25 23:06:57.804654,140,14.6674325,14.992391,Empty,86.90485,149.85539,-6.230433095890411e-06,6.472518923219064e-06,,,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202409/20240925_140.npy,True,0.0,/home/estevesjh/Documents/twilightMonitor/DATA/mount/202409/mount_pointing_20240925_140
20240925230711,2024-09-25 23:07:11.886730,141,,0.923777,Empty,81.84807,179.50032,-1.862593e-05,1.1517886386399205e-06,,,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202409/20240925_141.npy,False,1.0,/home/estevesjh/Documents/twilightMonitor/DATA/mount/202409/mount_pointing_20240925_141
20240925230716,2024-09-25 23:07:16.206367,142,,0.929334,Empty,72.96836,179.50032,-2.820889e-06,6.128849453763733e-07,,,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202409/20240925_142.npy,False,2.0,/home/estevesjh/Documents/twilightMonitor/DATA/mount/202409/mount_pointing_20240925_142
20240925230720,2024-09-25 23:07:20.646401,143,,0.929644,Empty,62.29002,179.50032,-8.91e+37,2.97e+37,,,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202409/20240925_143.npy,False,3.0,/home/estevesjh/Documents/twilightMonitor/DATA/mount/202409/mount_pointing_20240925_143
20240925230724,2024-09-25 23:07:24.964476,144,,0.932064,Empty,53.53122,179.50032,-4.2284940000000005e-06,6.444712843874424e-08,,,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202409/20240925_144.npy,False,4.0,/home/estevesjh/Documents/twilightMonitor/DATA/mount/202409/mount_pointing_20240925_144
20240925230729,2024-09-25 23:07:29.270589,145,,0.930918,Empty,43.29385,179.50032,-3.75356e-06,7.935816933372397e-08,,,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202409/20240925_145.npy,False,5.0,/home/estevesjh/Documents/twilightMonitor/DATA/mount/202409/mount_pointing_20240925_145
20240925230733,2024-09-25 23:07:33.597171,146,,0.930994,Empty,34.23986,179.50032,-2.570309e-06,1.070026715974887e-07,,,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202409/20240925_146.npy,False,6.0,/home/estevesjh/Documents/twilightMonitor/DATA/mount/202409/mount_pointing_20240925_146
20240925230748,2024-09-25 23:07:48.598657,147,13.940035,14.445571,Empty,88.23217,179.50032,-6.997868316546762e-06,7.569963960194461e-06,,,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202409/20240925_147.npy,True,0.0,/home/estevesjh/Documents/twilightMonitor/DATA/mount/202409/mount_pointing_20240925_147
20240925231435,2024-09-25 23:14:35.368596,148,,0.929473,Empty,69.66774,0.0,-5.431158999999999e-06,5.347950845034012e-07,,,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202409/20240925_148.npy,False,1.0,/home/estevesjh/Documents/twilightMonitor/DATA/mount/202409/mount_pointing_20240925_148
20240925231439,2024-09-25 23:14:39.844562,149,,0.92925,Empty,60.44099,0.0,-2.044007e-06,2.649851031661965e-08,,,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202409/20240925_149.npy,False,2.0,/home/estevesjh/Documents/twilightMonitor/DATA/mount/202409/mount_pointing_20240925_149
20240925231444,2024-09-25 23:14:44.167455,150,,0.931053,Empty,51.73747,0.0,-2.212628e-06,8.012785782735065e-09,,,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202409/20240925_150.npy,False,3.0,/home/estevesjh/Documents/twilightMonitor/DATA/mount/202409/mount_pointing_20240925_150
20240925231448,2024-09-25 23:14:48.617934,151,,0.92936,Empty,40.67169,0.0,-1.8665829000000005e-06,1.6395501873684782e-08,,,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202409/20240925_151.npy,False,4.0,/home/estevesjh/Documents/twilightMonitor/DATA/mount/202409/mount_pointing_20240925_151
20240925231453,2024-09-25 23:14:53.072751,152,,0.929601,Empty,31.47177,0.0,-1.612126e-06,7.977350550151357e-09,,,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202409/20240925_152.npy,False,5.0,/home/estevesjh/Documents/twilightMonitor/DATA/mount/202409/mount_pointing_20240925_152
20240925231457,2024-09-25 23:14:57.529453,153,,0.930018,Empty,21.07574,0.0,-1.4841420000000002e-06,4.463082454985546e-09,,,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202409/20240925_153.npy,False,6.0,/home/estevesjh/Documents/twilightMonitor/DATA/mount/202409/mount_pointing_20240925_153
20240925231515,2024-09-25 23:15:15.868758,154,17.231065,17.771839,Empty,88.34241,0.0,-5.801731308139536e-06,6.629635840040929e-06,,,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202409/20240925_154.npy,True,0.0,/home/estevesjh/Documents/twilightMonitor/DATA/mount/202409/mount_pointing_20240925_154
20240925231530,2024-09-25 23:15:30.217022,155,,0.929763,Empty,83.54484,30.27207,-1.6346395e-05,4.252229050333484e-07,,,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202409/20240925_155.npy,False,1.0,/home/estevesjh/Documents/twilightMonitor/DATA/mount/202409/mount_pointing_20240925_155
20240925231534,2024-09-25 23:15:34.529018,156,,0.929346,Empty,72.42828,30.27207,-5.363498e-06,6.076100536660005e-07,,,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202409/20240925_156.npy,False,2.0,/home/estevesjh/Documents/twilightMonitor/DATA/mount/202409/mount_pointing_20240925_156
20240925231538,2024-09-25 23:15:38.966432,157,,0.929411,Empty,63.14923,30.27207,-1.7410407000000002e-06,4.2516723599190925e-08,,,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202409/20240925_157.npy,False,3.0,/home/estevesjh/Documents/twilightMonitor/DATA/mount/202409/mount_pointing_20240925_157
20240925231543,2024-09-25 23:15:43.280154,158,,0.929255,Empty,54.12192,30.27207,-2.3181869999999995e-06,1.2693341601012662e-08,,,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202409/20240925_158.npy,False,4.0,/home/estevesjh/Documents/twilightMonitor/DATA/mount/202409/mount_pointing_20240925_158
20240925231547,2024-09-25 23:15:47.584644,159,,0.929211,Empty,43.00201,30.27207,-2.195546e-06,1.96359131185692e-08,,,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202409/20240925_159.npy,False,5.0,/home/estevesjh/Documents/twilightMonitor/DATA/mount/202409/mount_pointing_20240925_159
20240925231552,2024-09-25 23:15:52.035593,160,,0.929641,Empty,33.79554,30.27207,-1.8481899e-06,1.227977000151062e-08,,,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202409/20240925_160.npy,False,6.0,/home/estevesjh/Documents/twilightMonitor/DATA/mount/202409/mount_pointing_20240925_160
20240925231607,2024-09-25 23:16:07.064318,161,14.051115,14.461835,Empty,86.02048,30.27207,-5.370419514285713e-06,5.705984897315145e-06,,,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202409/20240925_161.npy,True,0.0,/home/estevesjh/Documents/twilightMonitor/DATA/mount/202409/mount_pointing_20240925_161
20240925231621,2024-09-25 23:16:21.404871,162,,0.92973,Empty,80.30659,60.20411,-1.261374e-05,6.374659718604594e-07,,,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202409/20240925_162.npy,False,1.0,/home/estevesjh/Documents/twilightMonitor/DATA/mount/202409/mount_pointing_20240925_162
20240925231625,2024-09-25 23:16:25.723301,163,,0.929262,Empty,70.88368,60.20411,-1.481913e-06,3.805964828279421e-07,,,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202409/20240925_163.npy,False,2.0,/home/estevesjh/Documents/twilightMonitor/DATA/mount/202409/mount_pointing_20240925_163
20240925231630,2024-09-25 23:16:30.182586,164,,0.929462,Empty,61.72478,60.20411,-9.960821e-07,2.324293478651093e-08,,,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202409/20240925_164.npy,False,3.0,/home/estevesjh/Documents/twilightMonitor/DATA/mount/202409/mount_pointing_20240925_164
20240925231634,2024-09-25 23:16:34.647684,165,,0.929179,Empty,51.06428,60.20411,-1.4344996e-06,1.4152150968669034e-08,,,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202409/20240925_165.npy,False,4.0,/home/estevesjh/Documents/twilightMonitor/DATA/mount/202409/mount_pointing_20240925_165
20240925231639,2024-09-25 23:16:39.118570,166,,0.929866,Empty,42.23398,60.20411,-1.5631945e-06,5.474008129332909e-10,,,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202409/20240925_166.npy,False,5.0,/home/estevesjh/Documents/twilightMonitor/DATA/mount/202409/mount_pointing_20240925_166
20240925231643,2024-09-25 23:16:43.586575,167,,0.929875,Empty,31.36275,60.20411,-1.5328672000000002e-06,3.1368034685011376e-10,,,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202409/20240925_167.npy,False,6.0,/home/estevesjh/Documents/twilightMonitor/DATA/mount/202409/mount_pointing_20240925_167
20240925231659,2024-09-25 23:16:59.255043,168,14.6593125,15.097233,Empty,86.468,60.20411,-4.465643e-06,5.7032479094176185e-06,,,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202409/20240925_168.npy,True,0.0,/home/estevesjh/Documents/twilightMonitor/DATA/mount/202409/mount_pointing_20240925_168
20240925231713,2024-09-25 23:17:13.616096,169,,0.937442,Empty,81.62759,90.34513,-1.3270649e-05,7.058057210939845e-07,,,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202409/20240925_169.npy,False,1.0,/home/estevesjh/Documents/twilightMonitor/DATA/mount/202409/mount_pointing_20240925_169
20240925231717,2024-09-25 23:17:17.924405,170,,0.929187,Empty,72.87687,90.34513,-2.1495090000000004e-06,2.848473811517319e-07,,,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202409/20240925_170.npy,False,2.0,/home/estevesjh/Documents/twilightMonitor/DATA/mount/202409/mount_pointing_20240925_170
20240925231722,2024-09-25 23:17:22.243647,171,,0.929553,Empty,64.27734,90.34513,-5.616779000000001e-06,2.571842695209021e-07,,,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202409/20240925_171.npy,False,3.0,/home/estevesjh/Documents/twilightMonitor/DATA/mount/202409/mount_pointing_20240925_171
20240925231726,2024-09-25 23:17:26.562450,172,,0.929594,Empty,53.13478,90.34513,-7.654837e-06,6.79140122581489e-08,,,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202409/20240925_172.npy,False,4.0,/home/estevesjh/Documents/twilightMonitor/DATA/mount/202409/mount_pointing_20240925_172
20240925231730,2024-09-25 23:17:30.874680,173,,0.929568,Empty,43.95316,90.34513,-3.9300250000000005e-06,2.660451218214685e-07,,,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202409/20240925_173.npy,False,5.0,/home/estevesjh/Documents/twilightMonitor/DATA/mount/202409/mount_pointing_20240925_173
20240925231735,2024-09-25 23:17:35.335874,174,,0.929243,Empty,33.504,90.34513,-1.8646347e-06,1.1882086593271418e-08,,,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202409/20240925_174.npy,False,6.0,/home/estevesjh/Documents/twilightMonitor/DATA/mount/202409/mount_pointing_20240925_174
20240925231750,2024-09-25 23:17:50.551369,175,14.124,14.650397,Empty,89.08025,90.34513,-6.757606765957447e-06,5.139959085630199e-06,,,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202409/20240925_175.npy,True,0.0,/home/estevesjh/Documents/twilightMonitor/DATA/mount/202409/mount_pointing_20240925_175
20240925231804,2024-09-25 23:18:04.897121,176,,0.930049,Empty,82.18184,120.57214,-1.3979203e-05,8.212023672646102e-07,,,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202409/20240925_176.npy,False,1.0,/home/estevesjh/Documents/twilightMonitor/DATA/mount/202409/mount_pointing_20240925_176
20240925231809,2024-09-25 23:18:09.214349,177,,0.929965,Empty,73.23619,120.57214,-1.728435e-06,1.945112554712452e-07,,,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202409/20240925_177.npy,False,2.0,/home/estevesjh/Documents/twilightMonitor/DATA/mount/202409/mount_pointing_20240925_177
20240925231813,2024-09-25 23:18:13.520938,178,,0.929315,Empty,61.97302,120.57214,-8.644573e-06,5.134812190927728e-07,,,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202409/20240925_178.npy,False,3.0,/home/estevesjh/Documents/twilightMonitor/DATA/mount/202409/mount_pointing_20240925_178
20240925231817,2024-09-25 23:18:17.837643,179,,0.929156,Empty,52.71089,120.57214,-1.4425794000000002e-05,6.18370082070596e-08,,,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202409/20240925_179.npy,False,4.0,/home/estevesjh/Documents/twilightMonitor/DATA/mount/202409/mount_pointing_20240925_179
20240925231822,2024-09-25 23:18:22.161852,180,,0.929883,Empty,43.7169,120.57214,-1.1505432e-05,3.959537934860581e-07,,,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202409/20240925_180.npy,False,5.0,/home/estevesjh/Documents/twilightMonitor/DATA/mount/202409/mount_pointing_20240925_180
20240925231826,2024-09-25 23:18:26.481996,181,,0.929672,Empty,32.40501,120.57214,-4.107583e-06,3.449024835529603e-07,,,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202409/20240925_181.npy,False,6.0,/home/estevesjh/Documents/twilightMonitor/DATA/mount/202409/mount_pointing_20240925_181
20240925231841,2024-09-25 23:18:41.799820,182,14.3987475,14.751382,Empty,87.22772,120.57214,-9.751048195804197e-06,5.209191977244111e-06,,,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202409/20240925_182.npy,True,0.0,/home/estevesjh/Documents/twilightMonitor/DATA/mount/202409/mount_pointing_20240925_182
20240925231856,2024-09-25 23:18:56.165689,183,,0.929575,Empty,81.85386,150.78658,-1.4177856999999998e-05,9.193461268102456e-07,,,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202409/20240925_183.npy,False,1.0,/home/estevesjh/Documents/twilightMonitor/DATA/mount/202409/mount_pointing_20240925_183
20240925231900,2024-09-25 23:19:00.484582,184,,0.929317,Empty,70.84152,150.78658,-1.0006389999999998e-06,3.358381581491299e-07,,,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202409/20240925_184.npy,False,2.0,/home/estevesjh/Documents/twilightMonitor/DATA/mount/202409/mount_pointing_20240925_184
20240925231904,2024-09-25 23:19:04.939099,185,,0.929749,Empty,61.83533,150.78658,-6.938938999999999e-07,8.772066548248481e-08,,,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202409/20240925_185.npy,False,3.0,/home/estevesjh/Documents/twilightMonitor/DATA/mount/202409/mount_pointing_20240925_185
20240925231909,2024-09-25 23:19:09.265129,186,,0.929652,Empty,53.61638,150.78658,-3.5033300000000004e-06,1.529382401494146e-07,,,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202409/20240925_186.npy,False,4.0,/home/estevesjh/Documents/twilightMonitor/DATA/mount/202409/mount_pointing_20240925_186
20240925231913,2024-09-25 23:19:13.584648,187,,0.929841,Empty,42.85654,150.78658,-5.610432e-06,3.7154879302724244e-08,,,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202409/20240925_187.npy,False,5.0,/home/estevesjh/Documents/twilightMonitor/DATA/mount/202409/mount_pointing_20240925_187
20240925231917,2024-09-25 23:19:17.902698,188,,0.929302,Empty,33.95045,150.78658,-4.458128e-06,1.371617717004268e-07,,,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202409/20240925_188.npy,False,6.0,/home/estevesjh/Documents/twilightMonitor/DATA/mount/202409/mount_pointing_20240925_188
20240925231933,2024-09-25 23:19:33.009422,189,14.0123875,14.548981,Empty,87.0295,150.78658,-6.233906607142858e-06,6.544136435315597e-06,,,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202409/20240925_189.npy,True,0.0,/home/estevesjh/Documents/twilightMonitor/DATA/mount/202409/mount_pointing_20240925_189
20240925231947,2024-09-25 23:19:47.218880,190,,0.919724,Empty,82.79054,-179.17121,-1.851693e-05,1.1361419093141494e-06,,,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202409/20240925_190.npy,False,1.0,/home/estevesjh/Documents/twilightMonitor/DATA/mount/202409/mount_pointing_20240925_190
20240925231951,2024-09-25 23:19:51.548841,191,,0.92949,Empty,71.51928,-179.17121,-2.6541520000000003e-06,5.844751192274997e-07,,,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202409/20240925_191.npy,False,2.0,/home/estevesjh/Documents/twilightMonitor/DATA/mount/202409/mount_pointing_20240925_191
20240925231956,2024-09-25 23:19:56.005203,192,,0.929565,Empty,62.28728,-179.17121,-9.9e+37,0.0,,,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202409/20240925_192.npy,False,3.0,/home/estevesjh/Documents/twilightMonitor/DATA/mount/202409/mount_pointing_20240925_192
20240925232000,2024-09-25 23:20:00.324769,193,,0.93629,Empty,51.58141,-179.17121,-4.423912e-06,4.2250305987057604e-08,,,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202409/20240925_193.npy,False,4.0,/home/estevesjh/Documents/twilightMonitor/DATA/mount/202409/mount_pointing_20240925_193
20240925232004,2024-09-25 23:20:04.642257,194,,0.929434,Empty,42.52521,-179.17121,-3.535047e-06,8.075537964123501e-08,,,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202409/20240925_194.npy,False,5.0,/home/estevesjh/Documents/twilightMonitor/DATA/mount/202409/mount_pointing_20240925_194
20240925232008,2024-09-25 23:20:08.951933,195,,0.929486,Empty,33.70695,-179.17121,-2.1446200000000003e-06,1.1014257823385109e-07,,,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202409/20240925_195.npy,False,6.0,/home/estevesjh/Documents/twilightMonitor/DATA/mount/202409/mount_pointing_20240925_195
20240925232024,2024-09-25 23:20:24.241547,196,14.0732625,14.673841,Empty,85.90398,-179.17121,-6.871542514285714e-06,7.577907201824189e-06,,,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202409/20240925_196.npy,True,0.0,/home/estevesjh/Documents/twilightMonitor/DATA/mount/202409/mount_pointing_20240925_196
20240925232829,2024-09-25 23:28:29.141683,197,,0.929229,Empty,75.38864,0.0,-1.0560233e-05,6.099890477057764e-07,,,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202409/20240925_197.npy,False,1.0,/home/estevesjh/Documents/twilightMonitor/DATA/mount/202409/mount_pointing_20240925_197
20240925232833,2024-09-25 23:28:33.468694,198,,0.929632,Empty,64.59792,0.0,-1.73563e-06,3.4322137171219394e-08,,,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202409/20240925_198.npy,False,2.0,/home/estevesjh/Documents/twilightMonitor/DATA/mount/202409/mount_pointing_20240925_198
20240925232837,2024-09-25 23:28:37.790141,199,,0.929084,Empty,55.20772,0.0,-2.128669e-06,6.642135876357755e-09,,,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202409/20240925_199.npy,False,3.0,/home/estevesjh/Documents/twilightMonitor/DATA/mount/202409/mount_pointing_20240925_199
20240925232842,2024-09-25 23:28:42.258247,200,,0.929871,Empty,46.08908,0.0,-1.9557164e-06,1.1988465674972801e-08,,,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202409/20240925_200.npy,False,4.0,/home/estevesjh/Documents/twilightMonitor/DATA/mount/202409/mount_pointing_20240925_200
20240925232846,2024-09-25 23:28:46.724125,201,,0.929754,Empty,35.42454,0.0,-1.6841499000000005e-06,9.010163510724964e-09,,,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202409/20240925_201.npy,False,5.0,/home/estevesjh/Documents/twilightMonitor/DATA/mount/202409/mount_pointing_20240925_201
20240925232851,2024-09-25 23:28:51.188625,202,,0.930053,Empty,26.59156,0.0,-1.5368843999999998e-06,5.249116824762064e-09,,,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202409/20240925_202.npy,False,6.0,/home/estevesjh/Documents/twilightMonitor/DATA/mount/202409/mount_pointing_20240925_202
20240925232908,2024-09-25 23:29:08.096906,203,15.85211,16.334017,Empty,86.38787,0.0,-5.920426803797467e-06,6.826315053675536e-06,,,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202409/20240925_203.npy,True,0.0,/home/estevesjh/Documents/twilightMonitor/DATA/mount/202409/mount_pointing_20240925_203
20240925232922,2024-09-25 23:29:22.448238,204,,0.929478,Empty,80.59882,30.20056,-1.5619022999999997e-05,5.33993095124834e-07,,,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202409/20240925_204.npy,False,1.0,/home/estevesjh/Documents/twilightMonitor/DATA/mount/202409/mount_pointing_20240925_204
20240925232926,2024-09-25 23:29:26.763314,205,,0.929321,Empty,71.20106,30.20056,-4.170320999999999e-06,5.543003148375436e-07,,,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202409/20240925_205.npy,False,2.0,/home/estevesjh/Documents/twilightMonitor/DATA/mount/202409/mount_pointing_20240925_205
20240925232931,2024-09-25 23:29:31.231252,206,,0.929855,Empty,62.0549,30.20056,-1.9366297000000004e-06,3.992909255179737e-08,,,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202409/20240925_206.npy,False,3.0,/home/estevesjh/Documents/twilightMonitor/DATA/mount/202409/mount_pointing_20240925_206
20240925232935,2024-09-25 23:29:35.553180,207,,0.929791,Empty,51.38106,30.20056,-2.411029e-06,6.561780932033607e-09,,,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202409/20240925_207.npy,False,4.0,/home/estevesjh/Documents/twilightMonitor/DATA/mount/202409/mount_pointing_20240925_207
20240925232939,2024-09-25 23:29:39.868194,208,,0.929266,Empty,42.18747,30.20056,-2.1903420000000003e-06,2.198897532855957e-08,,,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202409/20240925_208.npy,False,5.0,/home/estevesjh/Documents/twilightMonitor/DATA/mount/202409/mount_pointing_20240925_208
20240925232944,2024-09-25 23:29:44.332661,209,,0.929485,Empty,33.32255,30.20056,-1.8287228e-06,1.2352842731938258e-08,,,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202409/20240925_209.npy,False,6.0,/home/estevesjh/Documents/twilightMonitor/DATA/mount/202409/mount_pointing_20240925_209
20240925232959,2024-09-25 23:29:59.855621,210,14.5896875,14.953543,Empty,88.00879,30.20056,-5.711689124137931e-06,6.074444120696858e-06,,,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202409/20240925_210.npy,True,0.0,/home/estevesjh/Documents/twilightMonitor/DATA/mount/202409/mount_pointing_20240925_210
20240925233014,2024-09-25 23:30:14.221085,211,,0.929212,Empty,82.53567,59.89466,-1.4021037e-05,6.194738721536204e-07,,,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202409/20240925_211.npy,False,1.0,/home/estevesjh/Documents/twilightMonitor/DATA/mount/202409/mount_pointing_20240925_211
20240925233018,2024-09-25 23:30:18.541152,212,,0.929061,Empty,71.68556,59.89466,-2.686268e-06,4.930795439845381e-07,,,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202409/20240925_212.npy,False,2.0,/home/estevesjh/Documents/twilightMonitor/DATA/mount/202409/mount_pointing_20240925_212
20240925233022,2024-09-25 23:30:22.995416,213,,0.929364,Empty,62.72306,59.89466,-9.570154e-07,2.3991564368335785e-08,,,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202409/20240925_213.npy,False,3.0,/home/estevesjh/Documents/twilightMonitor/DATA/mount/202409/mount_pointing_20240925_213
20240925233027,2024-09-25 23:30:27.464462,214,,0.929127,Empty,52.83882,59.89466,-1.3907623e-06,1.5274119136958438e-08,,,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202409/20240925_214.npy,False,4.0,/home/estevesjh/Documents/twilightMonitor/DATA/mount/202409/mount_pointing_20240925_214
20240925233031,2024-09-25 23:30:31.924177,215,,0.929404,Empty,44.07538,59.89466,-1.5521647000000002e-06,1.317713629739044e-09,,,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202409/20240925_215.npy,False,5.0,/home/estevesjh/Documents/twilightMonitor/DATA/mount/202409/mount_pointing_20240925_215
20240925233036,2024-09-25 23:30:36.395628,216,,0.929936,Empty,34.20464,59.89466,-1.5246501000000002e-06,8.634217335693871e-10,,,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202409/20240925_216.npy,False,6.0,/home/estevesjh/Documents/twilightMonitor/DATA/mount/202409/mount_pointing_20240925_216
20240925233051,2024-09-25 23:30:51.202455,217,13.94884,14.242476,Empty,85.91016,59.89466,-4.55192801438849e-06,5.770191074587486e-06,,,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202409/20240925_217.npy,True,0.0,/home/estevesjh/Documents/twilightMonitor/DATA/mount/202409/mount_pointing_20240925_217
20240925233105,2024-09-25 23:31:05.550628,218,,0.929477,Empty,80.57572,89.60089,-1.2340574e-05,7.30765638083784e-07,,,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202409/20240925_218.npy,False,1.0,/home/estevesjh/Documents/twilightMonitor/DATA/mount/202409/mount_pointing_20240925_218
20240925233109,2024-09-25 23:31:09.868433,219,,0.929478,Empty,71.37672,89.60089,-1.5660880000000002e-06,1.2609592180558418e-07,,,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202409/20240925_219.npy,False,2.0,/home/estevesjh/Documents/twilightMonitor/DATA/mount/202409/mount_pointing_20240925_219
